"ais_1","ais_2","ais_3","ais_4","ais_5","ais_6","ais_7","ais_8","ais_9","ais_10","ais_11","ais_12"
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0963608003428837,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0963608003428837,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21730042656992,-1.34637531512756,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,0.688333786741579,0.224467439540724,-1.18353366654529,-0.727570662326485,0.930725913813843,0.26177263946477,-0.637239302382799,-0.519057509159379,-0.862229538904471,0.238300764784945
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.34637531512756,1.20953545640994,0.10340015634167,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.39028051038778,1.26083229519992,0.10340015634167,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.694244949553815,-0.401062182693364,-0.236974802213635,1.42004355808166,-1.18353366654529,-0.727570662326485,0.930725913813843,0.26177263946477,-0.637239302382799,-0.519057509159379,-0.862229538904471,0.238300764784945
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.39028051038778,1.26083229519992,0.10340015634167,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0850908897200108,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.34637531512756,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.34637531512756,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.0920602272365252,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0963608003428837,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.777251773051947,0.0963608003428837,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.34637531512756,1.20953545640994,0.10340015634167,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388,0,0,0,0,0,0,0,0
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.763121137299038,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.128866461587182,1.31306951945261,-1.21486989637238,-1.32963071418446,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
-0.766855828923577,-0.875205869927331,-0.108887660265642,1.30803398709482,-1.21730042656992,-1.34637531512756,1.12443935634005,0.10523952791736,-0.707407171785884,-1.03942827515441,-0.799959138353807,0.080763359397388
